p_DA,p_H,h_H,p_IM,s1,s2,E_RE,E_FC,lambda_DA_RE,lambda_IM,revenue
-10.0,10.0,154.4133708970593,5.049019607843137,0.0,0.0,5.049019607843137,3.583556996616154,19.61,15.973713,811.0318155294148
-10.0,10.0,154.4133708970593,3.8235294117647047,0.0,0.0,3.823529411764705,3.316210187457818,18.69,13.976663,793.0204074411795
-10.0,10.0,154.4133708970593,3.6764705882352935,0.0,0.0,3.676470588235294,3.284900960152239,17.98,12.978809,794.3964349411795
-10.0,10.0,154.4133708970593,2.9411764705882355,0.0,0.0,2.9411764705882346,2.962564429948929,16.12,18.731224,820.3720606764736
-9.881455405189358,10.0,154.4133708970593,1.8912593267579858,0.0,0.0,2.009803921568627,2.984273311479457,14.37,19.967812,822.2480218897349
-9.54036847299554,10.0,154.4133708970593,1.599192002407305,0.0,0.0,2.058823529411764,0.40939609036259994,15.58,19.966471,809.7715053125828
-10.0,10.0,154.4133708970593,1.7156862745098032,0.0,0.0,1.715686274509804,0.7562935714434781,15.64,15.61427,796.8694141078461
-10.0,10.0,154.4133708970593,1.666666666666666,0.0,0.0,1.666666666666666,2.4910901949376147,15.59,17.969421,800.5292603823559
-10.0,10.0,154.4133708970593,1.3235294117647065,0.0,0.0,1.3235294117647058,0.7472401522264099,20.87,20.835569,745.3567137647088
-1.6836436557346475,10.0,154.4133708970593,-6.943807324657509,0.0,0.0,1.372549019607843,0.709431535560614,35.41,35.351395,621.3891279949312
-7.195754617281436,10.0,154.4133708970593,-1.3336571474244465,0.0,0.0,1.4705882352941169,1.869940725271556,28.1,28.053917,686.8652137164454
-4.276514988353977,10.0,154.4133708970593,-4.89015167831269,0.0,0.0,0.833333333333333,2.408583783560566,51.58,51.494099,454.083627635008
-9.964623435205613,10.0,154.4133708970593,0.20972147442129874,0.0,0.0,0.245098039215686,0.0,59.5,70.882507,348.45071486634
-5.969441635829095,10.0,154.4133708970593,-3.785460324955219,0.0,0.0,0.245098039215686,0.8527138960673191,74.11,80.472099,179.46096772069313
-2.024926576742458,9.584581847329364,148.9906297300665,-6.971419976469259,0.0,0.0,0.588235294117647,1.960341280341108,71.86,18.968616,616.1943660673115
2.0427569625328035,7.435342488153577,119.92932134691516,-8.938883764411871,0.0,0.0,0.539215686274509,1.8263110956181519,72.44,19.667381,691.7488097379647
0.5346473741920654,8.653556846142566,136.6193417416234,-8.599968926216984,0.0,0.0,0.588235294117647,1.532071442205184,72.75,72.628754,234.00661937235566
-9.300944373840204,6.304791149929498,103.85173221395199,3.535368910185216,0.0,0.0,0.539215686274509,0.0,77.43,77.56974,177.17591758441534
-8.455950144488098,6.7942674992669065,110.88857926240185,2.2008983314957007,0.0,0.0,0.539215686274509,0.0,76.96,96.834763,227.6850207720888
-8.63747852563247,2.583093506702932,44.91910279851921,6.348502665988361,0.0,0.0,0.294117647058823,0.33054702218583804,76.48,93.75,204.0923840871527
-3.2333753107044867,3.942221119472796,67.84774325277459,-0.21864973033693724,0.0,0.0,0.490196078431372,0.0,75.62,89.350861,143.0420768581511
-6.407588806966506,4.023913627558763,69.16208658149887,3.3150477284273503,0.0,0.0,0.931372549019607,0.0,81.07,84.859177,176.82151685828313
-8.236996703216459,6.399913799882832,105.228839082668,3.1115927072551948,0.0,0.0,1.274509803921568,2.869115991166062,78.97,78.838516,226.2107562794263
-3.4251848680604713,8.229688506368571,130.88039447474947,-3.186856579484571,0.0,0.0,1.617647058823529,1.470179502551191,67.05,66.938034,342.30180737438036
-6.634658588829019,10.0,154.4133708970593,-1.94377278372,0.0,0.0,1.42156862745098,2.024606490824353,65.12,65.01207,368.0625657985106
-8.9569852252953,10.0,154.4133708970593,0.08443620568745658,0.0,0.0,1.127450980392156,0.0,59.46,59.361588,398.9101511405994
-4.673567193877133,10.0,154.4133708970593,-4.2970210414169845,0.0,0.0,1.029411764705882,1.433305620055261,55.64,55.547211,427.7554122560033
-1.6064067794417158,10.0,154.4133708970593,-6.923004985264168,0.0,0.0,1.4705882352941169,4.2903335077816465,51.75,72.974785,338.1438741926664
-3.601844605938302,10.0,154.4133708970593,-5.12364559014013,0.0,0.0,1.274509803921568,2.6408887953196567,47.05,46.971565,516.3477847987283
-2.988510843260016,10.0,154.4133708970593,-5.540900921445868,0.0,0.0,1.4705882352941169,1.788541187364343,29.16,29.112125,678.0278489551465
-1.7714084467090543,10.0,154.4133708970593,-7.003101357212515,0.0,0.0,1.225490196078431,3.6995471751333406,27.09,27.045332,689.0915693255446
-2.329177823503181,10.0,154.4133708970593,-6.641410411790937,0.0,0.0,1.029411764705882,0.0,23.03,22.992222,720.138477526069
-4.77959071080979,10.0,154.4133708970593,-3.5537426225235436,0.0,0.0,1.666666666666666,1.0412020013620429,20.04,20.006706,759.5985436892302
-1.1859844350858069,10.0,154.4133708970593,-6.215976349227919,0.0,0.0,2.598039215686274,3.296954106840352,20.02,19.986588,778.5006586821755
-1.2869945317313163,10.0,154.4133708970593,-6.899279978072606,0.0,0.0,1.8137254901960782,0.0,28.6,28.552843,692.6781237478897
-0.9654230288465402,10.0,154.4133708970593,-7.122812265271108,0.0,0.0,1.911764705882352,1.8090583457968221,51.22,51.135998,512.7991440935573
-9.601396325201689,10.0,154.4133708970593,1.8562982859860018,0.0,0.0,2.254901960784313,2.892000595042755,69.0,68.886803,391.8583332793947
9.03327705678787,10.0,154.4133708970593,-17.61170842933689,0.0,0.0,1.42156862745098,7.479638650209132,81.66,81.524948,228.34401594680207
4.693448238940175,9.338659457890625,145.7528521569935,-12.120342990948448,0.0,0.0,1.911764705882352,4.122032346561294,78.23,78.100861,295.0763454658619
-4.689306101072502,7.338569549733796,118.57667721511059,-0.5414203114063927,0.0,0.0,2.107843137254902,1.664242300202704,69.96,99.829666,329.34639960631523
-9.332181626568596,7.82761060828067,125.37033945045698,3.4653553320134165,0.0,0.0,1.96078431372549,1.5911382468027928,73.71,134.120178,529.1210029712593
-10.0,1.5,24.54459510515657,9.627450980392156,0.0,0.0,1.127450980392156,0.103278173046967,78.27,138.763412,700.5055175329002
-4.105913413107958,2.2092476006681565,38.15893259626045,3.122156008518232,0.0,0.0,1.225490196078431,2.7194463574234313,79.16,109.6875,246.39097698028036
-7.026039442148407,1.5,24.54459510515657,6.849568853913112,0.0,0.0,1.3235294117647058,0.588045133032621,84.4,84.261002,131.42137661232425
-0.23618357520733602,1.5,24.54459510515657,0.05971298697204186,0.0,0.0,1.3235294117647058,0.0,89.83,30.068401,127.84667410724755
-4.55329034509716,1.5,24.54459510515657,4.621917796077552,0.0,0.0,1.5686274509803921,0.0,90.19,34.024948,-106.13317292156012
-7.304108554131319,1.5,24.54459510515657,7.617834044327397,0.0,0.0,1.8137254901960782,0.980655258624547,114.0,26.256706,-485.38157568133545
-3.840235590049522,5.845949048230141,97.14029567183482,-0.09394875229826738,0.0,0.0,1.911764705882352,2.909037936724517,80.52,80.655846,266.0484882229603
-7.450953122808989,10.0,154.4133708970593,-1.0784586418968942,0.0,0.0,1.4705882352941169,3.688973336905988,73.81,100.590126,268.0430847136269
-2.771205797952943,10.0,154.4133708970593,-5.709186358909803,0.0,0.0,1.519607843137254,2.649198231614147,50.74,100.590126,211.58146799400527
-3.9703198741471213,10.0,154.4133708970593,-4.657131106245036,0.0,0.0,1.372549019607843,1.805701028876696,46.65,74.23954,395.52153220607016
-2.1782439896381947,10.0,154.4133708970593,-6.204108951538276,0.0,0.0,1.617647058823529,0.9142167492387699,41.5,74.191254,375.7924767451209
-9.950597083159373,10.0,154.4133708970593,1.3721657106103535,0.0,0.0,1.42156862745098,0.154354386934818,25.0,24.958424,711.9623919070461
-3.360861189982495,10.0,154.4133708970593,-5.413648613939074,0.0,0.0,1.225490196078431,1.610180606831059,28.21,28.161213,679.2154194886566
-2.5890259336175276,10.0,154.4133708970593,-6.332542693833453,0.0,0.0,1.0784313725490189,2.158911181406426,19.49,21.96352,736.9351818292854
-1.9250951314616689,10.0,154.4133708970593,-7.045493103832449,0.0,0.0,1.029411764705882,0.0,18.96,18.927038,756.6301059848679
-7.555205463260611,10.0,154.4133708970593,-1.0232259092884082,0.0,0.0,1.42156862745098,0.931164076936722,19.47,19.436695,759.4922450977353
-0.46654477453376475,10.0,154.4133708970593,-8.40600424507408,0.0,0.0,1.127450980392156,0.0,35.32,17.969421,758.9508347382999
-0.7311028871543739,10.0,154.4133708970593,-7.651250054022097,0.0,0.0,1.617647058823529,1.4344809979181288,41.48,16.971567,766.3003746976028
-1.9299958975308193,10.0,154.4133708970593,-6.10921978874369,0.0,0.0,1.96078431372549,1.085212888117348,53.8,33.149143,620.1310456997035
-9.528702867303155,10.0,154.4133708970593,2.0287028673031546,0.0,0.0,2.5,3.591429118337966,72.93,33.81572,300.15397339385737
4.714767661461551,10.0,154.4133708970593,-12.165748053618413,0.0,0.0,2.549019607843137,3.346713394522105,96.43,96.263412,210.00885380342584
-1.5293565844708379,8.906467057209689,140.01099107957887,-5.269267335483949,0.0,0.0,2.107843137254902,0.7095933537504879,93.94,93.776825,202.26302813438815
-3.085853935801457,3.340719094553986,57.96903878847978,2.7353309196788427,0.0,0.0,2.9901960784313717,2.5847099247275063,92.48,92.320282,314.96098261603004
-7.864838401652679,3.37668584425489,58.57047766521109,6.939132949554651,0.0,0.0,2.450980392156862,2.126494891806602,92.99,56.732834,13.748220752598343
-8.583835650533615,2.29352475118532,39.704730292276416,8.447173644446334,0.0,0.0,2.156862745098039,3.438660899572497,86.82,201.180252,1192.384293051802
-4.295494403209857,3.9022420339329162,67.20229065255756,2.2559974673161562,0.0,0.0,1.8627450980392148,2.01707859079466,93.1,92.938576,212.9724070484778
-5.6532403046084365,1.50611068099224,24.667060509878095,5.6667374667534505,0.0,0.0,1.519607843137254,1.2789545683101569,85.24,85.092545,148.31727238734948
1.1103309772554173,1.5,24.54459510515657,-0.5024878400005153,0.0,0.0,2.107843137254902,4.325106124169286,89.68,89.525215,201.8567207602735
2.7945218943661283,1.5,24.54459510515657,-2.3337375806406384,0.0,0.0,1.96078431372549,5.791644226125139,101.0,100.824837,194.21557079305163
-5.156170860075312,2.5326239802734456,44.02049297572813,4.829429232743042,0.0,0.0,2.205882352941176,1.907871263199252,105.41,105.228004,228.80218611463192
-3.216696801805238,4.0955092437819705,70.30904634945853,1.7192267737095417,0.0,0.0,2.598039215686274,5.974303034475942,93.56,93.398605,281.47350766297495
-6.210987770394035,10.0,154.4133708970593,-0.7988161511745933,0.0,0.0,2.9901960784313717,4.450374806084153,75.22,75.089859,399.30673313469373
-0.4323660371669302,10.0,154.4133708970593,-6.430379060872285,0.0,0.0,3.1372549019607843,4.249085318113298,60.26,40.101933,642.5552177189734
3.141923361381906,6.747435570840523,110.22051351027301,-7.340339324379292,0.0,0.0,2.549019607843137,5.692918355563702,50.15,32.246513,582.1901901869326
0.08329183896602643,10.0,154.4133708970593,-8.367605564456223,0.0,0.0,1.715686274509804,1.948110401501033,45.51,45.431866,550.1149022284703
-4.383250062402166,10.0,154.4133708970593,-4.195181310146854,0.0,0.0,1.42156862745098,2.4475799547164807,41.89,41.817329,567.4346032072672
0.9380542123137479,10.0,154.4133708970593,-9.418446369176493,0.0,0.0,1.519607843137254,0.0,39.58,39.507778,591.5065228474031
-2.464136891312316,10.0,154.4133708970593,-5.624098402805332,0.0,0.0,1.911764705882352,0.0,35.87,35.804722,636.7223552778942
-2.1846430879221437,10.0,154.4133708970593,-5.511435343450406,0.0,0.0,2.30392156862745,1.289716024420596,26.56,26.511534,722.3394994704566
-3.9518190237964226,10.0,154.4133708970593,-3.4011221526741657,0.0,0.0,2.6470588235294117,3.044156680219749,20.24,21.960836,771.8039225298719
-0.803224795188008,10.0,154.4133708970593,-6.255598734223757,0.0,0.0,2.9411764705882346,3.543321392641613,20.24,21.960836,772.8447776436551
-1.2904247760570757,10.0,154.4133708970593,-4.984085027864493,0.0,0.0,3.725490196078431,4.468943262447579,20.58,21.960836,790.4686095841138
-0.8929411398815388,10.0,154.4133708970593,-4.793333369922383,0.0,0.0,4.313725490196078,4.080938049753684,37.85,37.781651,711.5823547287783
-9.502994344127085,10.0,154.4133708970593,4.8461315990290466,0.0,0.0,5.3431372549019605,4.852787471150602,54.02,53.921673,674.4399943104221
6.773919648797791,10.0,154.4133708970593,-11.332743178209556,0.0,0.0,5.441176470588235,7.522622724627056,76.51,76.372047,579.2480230667254
7.687492733318485,9.385497899514473,146.37113590419787,-11.582794554401584,0.0,0.0,5.490196078431373,5.165518844775616,77.93,77.788361,576.3065199460724
1.3518554252721149,6.810442999941564,111.11907679017735,-3.2603376408999543,0.0,0.0,4.901960784313725,4.679318332154203,75.72,75.58342,522.6494842887181
-6.132824078510616,7.770546439232003,124.5829182993267,3.8524737177099855,0.0,0.0,5.490196078431373,6.683185266616084,76.76,76.621513,571.9242985731593
-7.648195529630501,1.5,24.54459510515657,11.834470039434422,0.0,0.0,5.686274509803921,5.27635179362699,78.0,77.859444,472.13357662478245
0.5910326467820952,1.7031088789975168,28.564256764344407,2.362721219318427,0.0,0.0,4.656862745098039,5.274688859263598,76.76,76.621513,397.7884811744427
-2.3623228897257174,10.0,154.4133708970593,-2.0494418161566355,0.0,0.0,5.588235294117647,2.415951420272206,53.49,98.826447,597.5805209869397
3.510999682202298,2.394815942815473,41.545240264459906,0.1235961396881109,0.0,0.0,6.029411764705882,7.305692623097933,55.96,199.648605,470.4227806749165
3.5735338332367523,5.579750703129436,93.19176263297062,-2.2415198304838353,0.0,0.0,6.911764705882353,6.120765128055174,74.77,199.648605,378.8273932730015
0.8091487454302619,7.587190325467159,122.04343536019539,0.2311119094947376,0.0,0.0,8.627450980392158,7.844971294502797,74.84,113.799622,819.1177522093724
-9.507540294110479,10.0,154.4133708970593,8.919304999992832,0.0,0.0,9.411764705882351,9.700711361633132,46.63,18.967276,652.3185411310283
-4.650894725671879,10.0,154.4133708970593,3.6705025688091357,0.0,0.0,9.019607843137257,8.256036655982019,46.04,45.956276,881.0356613233242
-9.34351988727,10.0,154.4133708970593,8.019990475505296,0.0,0.0,8.676470588235293,8.012022384708494,36.71,21.46191,755.6039241068261
-3.2191633975142944,10.0,154.4133708970593,1.9936732014358611,0.0,0.0,8.774509803921568,8.77898798543799,35.77,19.965128,851.1346913101063
-9.315465602445808,10.0,154.4133708970593,7.844877367151689,0.0,0.0,8.529411764705882,10.0,20.4,18.967276,885.2406813013808
-9.57870438650191,10.0,154.4133708970593,6.686547523756811,0.0,0.0,7.1078431372549025,7.790991467950795,19.87,19.833691,868.7702866655707
-7.778243291181606,10.0,154.4133708970593,2.4351060362796453,0.0,0.0,4.656862745098039,3.072463194678754,20.21,20.175697,818.4118900184247
-2.8332149471224737,10.0,154.4133708970593,-1.5295301509167416,0.0,0.0,5.637254901960784,6.295300110585627,19.93,19.896727,839.5816076351458
-3.964878147724933,10.0,154.4133708970593,-1.1331610679613426,0.0,0.0,4.901960784313725,6.157093861881416,19.67,19.636534,826.2397163781072
-0.5066232704557239,10.0,154.4133708970593,-4.885533592289375,0.0,0.0,4.607843137254902,6.025192884218425,19.25,15.97103,838.7007238576218
1.3414928840681526,10.0,154.4133708970593,-5.949336021323055,0.0,0.0,5.3921568627450975,4.969325267825621,19.65,15.97103,857.8235364776639
-3.0231430659908756,10.0,154.4133708970593,1.6015744385398953,0.0,0.0,8.57843137254902,7.7210469893771005,19.96,16.968884,893.3152206501267
-4.21159569259476,10.0,154.4133708970593,2.152772163182995,0.0,0.0,7.941176470588235,8.25220367840867,20.66,16.968884,875.9987994888295
-9.805349608294256,10.0,154.4133708970593,7.452408431823667,0.0,0.0,7.647058823529411,6.368812465199541,20.84,16.469957,844.8775859640768
-10.0,10.0,154.4133708970593,6.568627450980394,0.0,0.0,6.568627450980392,6.680386625239993,21.84,16.469957,816.2652370490226
-9.562009933494906,10.0,154.4133708970593,6.571813855063532,0.0,0.0,7.009803921568627,6.749363686905616,29.92,20.961641,778.1408909208561
-9.564418688864832,10.0,154.4133708970593,7.407555943766791,0.0,0.0,7.8431372549019605,10.0,45.31,79.85247,1084.6280533628496
-9.424962626561486,10.0,154.4133708970593,7.1700606657771715,0.0,0.0,7.745098039215686,8.155698095064668,50.07,79.85247,1027.119400882574
-10.0,10.0,154.4133708970593,6.274509803921568,0.0,0.0,6.2745098039215685,0.0,52.66,93.884117,988.9570379313756
-2.4403797316705544,10.0,154.4133708970593,-3.1478555624470923,0.0,0.0,4.411764705882353,3.967985572409198,49.95,74.812233,569.0851539972737
-3.4157348206294724,10.0,154.4133708970593,-3.3979906695666067,0.0,0.0,3.186274509803921,3.001979146597455,47.65,32.24115,654.1653343032642
-0.25890276045180194,10.0,154.4133708970593,-6.505803121901139,0.0,0.0,3.235294117647059,4.385027935753747,50.4,31.94072,705.631490363815
-4.710057040143593,8.918008729513867,140.16520448328984,-0.5314811011349789,0.0,0.0,3.676470588235294,0.36211202176354296,54.3,54.208691,556.4242348361762
-6.658183178937856,10.0,154.4133708970593,0.5797518063888347,0.0,0.0,3.92156862745098,0.0,59.34,59.23954,565.7278658688272
-4.834482548358549,9.507830556256094,147.98237374554418,-0.7027597726034269,0.0,0.0,3.970588235294117,4.66523473487562,59.34,59.23954,559.3848823941372
-5.889280258318688,10.0,154.4133708970593,-0.434249153446018,0.0,0.0,3.676470588235294,3.5570900151735954,55.09,54.997318,578.1572371682779
1.6603988727549135,10.0,154.4133708970593,-8.572163578637266,0.0,0.0,3.088235294117647,6.056939493979558,48.27,48.188038,593.551934700647
-4.853036911034413,10.0,154.4133708970593,-2.8430415203381374,0.0,0.0,2.30392156862745,1.6029320538264318,46.39,46.311695,569.6817713172334
-3.302491005275531,10.0,154.4133708970593,-5.030842328057803,0.0,0.0,1.666666666666666,1.493833673365945,43.56,79.85247,380.898531116588
-5.165875259098023,10.0,154.4133708970593,-2.9223600350196257,0.0,0.0,1.911764705882352,4.4509358402072525,39.96,89.83503,457.52154861200984
-0.3215121360258526,10.0,154.4133708970593,-7.962801589464343,0.0,0.0,1.715686274509804,1.39638527501265,41.96,57.997585,451.1663141316178
-3.037179507186435,10.0,154.4133708970593,-5.590271473205722,0.0,0.0,1.372549019607843,2.125781384586089,35.07,35.005363,624.2768578772165
-1.1933953560241655,10.0,154.4133708970593,-7.875232094956227,0.0,0.0,0.931372549019607,0.45192455268214904,30.09,30.034872,654.0393711772866
-8.342991928958503,10.0,154.4133708970593,-0.9707335612375765,0.0,0.0,0.6862745098039209,1.057151357575914,30.07,30.014753,646.4701300092175
-1.222890673320693,10.0,154.4133708970593,-7.992795601189111,0.0,0.0,0.7843137254901961,1.081950321281355,35.03,34.966469,604.1625254836167
-6.270666294087663,10.0,154.4133708970593,-2.994039588265279,0.0,0.0,0.735294117647058,1.0504850990413142,34.25,34.187233,609.3519757946043
-6.6068533313561115,10.0,154.4133708970593,-2.6578525509968305,0.0,0.0,0.735294117647058,0.372004593127208,35.01,34.94635,602.2920447560504
-9.96947641356818,10.0,154.4133708970593,0.6067313155289646,0.0,0.0,0.637254901960784,0.0,37.8,37.730686,572.5264057020689
-9.030550133270204,10.0,154.4133708970593,-0.577293003984698,0.0,0.0,0.39215686274509803,0.0,41.46,41.384121,528.1828533276171
-8.897538254778592,10.0,154.4133708970593,-0.7593244903194485,0.0,0.0,0.34313725490196,0.0,45.16,34.938305,498.1378871598043
-9.984637392576639,5.63253938541218,93.9781230924909,4.6462156542232815,0.0,0.0,0.294117647058823,0.0,48.28,67.060089,393.38608052675175
-9.894093324240709,10.0,154.4133708970593,0.23723057914266832,0.0,0.0,0.34313725490196,0.708548487561998,52.19,59.894047,424.3161942472415
-9.518727698393661,10.0,154.4133708970593,0.05794338466817095,0.0,0.0,0.539215686274509,0.0,53.19,34.938305,422.203542751066
-5.9640109484428345,10.0,154.4133708970593,-3.4477537574395187,0.0,0.0,0.588235294117647,2.222081833066516,47.59,29.348175,541.4676637157188
-8.535347428634054,10.0,154.4133708970593,-1.1705349243071232,0.0,0.0,0.294117647058823,0.419919025101686,45.52,29.348175,503.5981466287566
-3.844790399296119,3.8406360348523485,66.20474689503006,0.2982720115025934,0.0,0.0,0.294117647058823,0.0,68.81,128.772797,171.07777518261955
-1.149086755937656,6.089319466796004,100.71448819676054,-4.744154279485799,0.0,0.0,0.19607843137254902,3.099528404229435,77.01,128.772797,-95.12225786310171
-6.542922748919494,7.116870906855521,115.46193214404228,-0.18179129519092818,0.0,0.0,0.39215686274509803,0.0,77.21,128.772797,164.18275386819104
-2.2430365392582896,7.084958833149207,115.01172495527493,-4.400745823302682,0.0,0.0,0.44117647058823495,0.015955142653996,74.29,79.859177,171.99522559501168
-4.323774076034336,10.0,154.4133708970593,-5.087990629848017,0.0,0.0,0.588235294117647,0.0,61.49,61.377415,348.32364504271146
-9.626166777533978,10.0,154.4133708970593,0.6555785422398603,0.0,0.0,1.029411764705882,4.274412919088753,42.55,42.471836,544.7304533294156
-8.08946373339807,10.0,154.4133708970593,-0.096810776405853,0.0,0.0,1.8137254901960782,2.492064380277715,41.13,18.967276,591.9243453118293
-3.709651990341044,10.0,154.4133708970593,-4.721720558678564,0.0,0.0,1.5686274509803921,4.042405394908896,40.36,18.967276,687.2004940208609
-9.734360971486483,10.0,154.4133708970593,1.6461256773688344,0.0,0.0,1.911764705882352,2.6360971006461744,34.42,34.357563,647.9803874099086
-4.848912761328439,10.0,154.4133708970593,-3.2883421406323468,0.0,0.0,1.8627450980392148,1.9457092273384018,21.15,21.111856,754.5027147284976
-2.359514891819738,10.0,154.4133708970593,-5.826759617984184,0.0,0.0,1.8137254901960782,0.0,20.64,20.6022,757.7357710135628
0.5728686964133449,10.0,154.4133708970593,-8.759143206217267,0.0,0.0,1.8137254901960782,1.0320510475456899,20.25,20.213251,761.0300563125118
-0.3124013350093948,10.0,154.4133708970593,-7.040539841461193,0.0,0.0,2.6470588235294117,2.6320967076244424,20.15,15.972371,807.7312240938172
-0.6501374466202101,10.0,154.4133708970593,-5.771431180830771,0.0,0.0,3.5784313725490193,1.371540900881007,20.33,15.972371,821.0794910713698
-2.8674670984653914,10.0,154.4133708970593,-2.3776309407502954,0.0,0.0,4.754901960784313,1.330105735295165,20.38,20.343348,819.6722722723805
-3.578114729089684,10.0,154.4133708970593,-1.0787480160083547,0.0,0.0,5.3431372549019605,5.8618111936240975,26.16,26.111856,804.708631215074
-9.125532303063009,10.0,154.4133708970593,6.919649950121833,0.0,0.0,7.794117647058823,8.855345058153604,92.29,92.12178,721.7353195148053
7.981785399498271,10.0,154.4133708970593,-8.71707951714533,0.0,0.0,9.264705882352942,8.926590712736648,186.08,18.967276,2246.3915994053523
10.0,7.778080188922683,124.68695422654041,-8.219256659510918,0.0,0.0,9.558823529411764,9.48449078941729,131.43,18.967276,1906.5248157834608
-0.6950352817292522,3.1937618251920696,55.496026803980946,7.403234240850908,0.0,0.0,9.901960784313726,8.367852974416625,92.26,19.965128,416.6587249641161
-7.904627262845415,3.0092800191818476,52.35428792243994,14.748288420134156,0.0,0.0,9.852941176470587,10.0,92.27,20.962982,-106.06612532602605
-6.794770804298806,1.5,24.54459510515657,15.098692372926259,0.0,0.0,9.803921568627452,8.742168497410209,110.58,22.491953,-264.4991056951067
8.265121551462114,1.5,24.54459510515657,-0.5004156691091719,0.0,0.0,9.264705882352942,10.0,99.91,20.264217,962.8953331284907
5.857106609112009,1.5,24.54459510515657,0.8291679006919122,0.0,0.0,8.186274509803921,9.076597652881993,92.3,19.805525,704.300616238329
4.541955711049669,1.5,24.54459510515657,2.977652132087588,0.0,0.0,9.019607843137257,8.360292613283494,119.94,19.825644,751.0636097408461
7.849002625906917,1.5,24.54459510515657,-0.231355567083388,0.0,0.0,9.117647058823529,9.36418248991462,143.1,20.064377,1265.8178410792093
2.141684831998897,1.5,24.54459510515657,5.524981834667769,0.0,0.0,9.166666666666666,10.0,238.96,238.524673,1976.8890635304656
-5.321023283566797,5.318080595424561,89.26851160486933,8.581374060691255,0.0,0.0,8.57843137254902,8.04397559590109,85.25,20.264217,255.88866082916527
-5.3433847393724,10.0,154.4133708970593,1.961031798195929,0.0,0.0,6.617647058823529,6.344370853566574,53.46,19.965128,679.9751280785592
1.2870558811585824,10.0,154.4133708970593,-4.571369606648779,0.0,0.0,6.715686274509803,5.011137568730265,48.14,19.965128,897.1711161692775
-4.144509671380762,10.0,154.4133708970593,1.9386273184395861,0.0,0.0,7.794117647058823,7.443065282778466,38.48,16.970224,799.8984330740634
-10.0,10.0,154.4133708970593,7.598039215686274,0.0,0.0,7.598039215686274,6.402134036728251,21.7,16.331814,833.5699886176501
-9.623533664863173,10.0,154.4133708970593,7.025494449176897,0.0,0.0,7.401960784313726,7.664817688920112,19.54,13.975322,836.6199247073893
-8.323511987474422,10.0,154.4133708970593,2.9313551247293237,0.0,0.0,4.607843137254902,5.674592886807353,19.38,14.373659,807.3048620358634
-8.646533007396174,10.0,154.4133708970593,1.1465330073961741,0.0,0.0,2.5,0.433159524345117,19.42,14.373659,775.0444288592793
-8.752216076626517,10.0,154.4133708970593,0.36986313545004634,0.0,0.0,1.617647058823529,2.57214804192202,19.02,14.373659,765.3293621905493
-7.141414286403606,10.0,154.4133708970593,-1.2409386547728651,0.0,0.0,1.617647058823529,1.6917030174530658,18.91,15.862392,771.7518258365039
0.00888335926565098,10.0,154.4133708970593,-7.459863751422514,0.0,0.0,2.549019607843137,7.141920561407229,19.72,15.862392,808.3241221354201
-8.484029607974225,10.0,154.4133708970593,2.7487354903271672,0.0,0.0,4.264705882352941,0.9583087631244119,20.38,15.862392,797.1772218237229
-5.33362980292507,10.0,154.4133708970593,-1.08793882452591,0.0,0.0,3.5784313725490193,3.4959981696512172,41.09,15.969688,689.9473331893993
-10.0,10.0,154.4133708970593,2.2058823529411757,0.0,0.0,2.205882352941176,0.0,51.54,18.465666,451.8133121470618
-0.7227325449445807,10.0,154.4133708970593,-6.581189023682871,0.0,0.0,2.6960784313725488,3.243368190918159,57.62,19.962446,753.4597456415872
-0.3045734200979062,9.968993026017781,154.0105931232662,-7.164419605919875,0.0,0.0,2.5,1.761749747619353,57.88,19.962446,763.4155096798137
4.592084684011949,9.882810845579792,152.88943563292187,-12.121954353121154,0.0,0.0,2.352941176470588,2.955334880439277,58.1,18.964592,954.248815389059
-0.7728961508160341,10.0,154.4133708970593,-6.334946986438869,0.0,0.0,2.8921568627450975,1.6147681365530668,59.97,18.964592,759.9899582784757
-9.67996350764015,8.449787277461972,133.86911555084032,3.1419409360605286,0.0,0.0,1.911764705882352,0.677640928070553,59.8,21.260729,291.15283032375027
-3.1757989393496704,10.0,154.4133708970593,-4.961455962611115,0.0,0.0,1.8627450980392148,2.659883526502263,57.66,57.552307,457.8204218122785
-3.444127213953573,8.001243778026039,127.75791786425145,-2.6453518581901143,0.0,0.0,1.911764705882352,2.668350581682197,57.8,57.691792,414.86186504947466
-1.545227114372102,10.0,154.4133708970593,-6.297910140529859,0.0,0.0,2.156862745098039,0.0,57.48,87.178108,288.62068044284035
-2.7064005602587486,9.28968677349496,145.1055739729188,-4.377403860295035,0.0,0.0,2.205882352941176,3.018330153585685,58.94,91.728806,309.5841653312076
-9.634226962470446,7.800847830018961,125.00121412612988,4.039261485392661,0.0,0.0,2.205882352941176,0.0,68.8,68.672211,364.5574867478709
-1.900869084960758,9.396580315202899,146.51731567459555,-5.191789661614691,0.0,0.0,2.30392156862745,2.900043458075214,58.14,58.031116,467.3020173471919
-5.475041857896816,10.0,154.4133708970593,-1.7798601028874987,0.0,0.0,2.745098039215686,4.1762831730328696,56.2,120.708153,403.9392473506149
-6.05498085495767,10.0,154.4133708970593,-1.8371760077874288,0.0,0.0,2.107843137254902,1.6301811019454349,48.99,18.465666,595.9220347549636
